"","lon","lat","b.depth","area.index","c.dist","salinity","temp.surf","temp.20m"
"2467",-8.5,47.5,2306,825,0.808600057910282,35.654246134378,14.4993326332654,14.4454585171546
"2470",-8.25,47.5,2367,826,0.742629379311113,35.681492107601,14.3047553386131,14.2736356530585
"2473",-8,47.5,2983,827,0.645237313215714,35.6178438204203,14.0440867821596,14.0390359495734
"2476",-7.75,47.5,2947,828,0.454329521345282,35.563597395087,13.8763578155861,13.8820213253394
"2479",-7.5,47.5,1982,829,0.314222487971647,35.6057329591543,13.9477496121662,13.9016575131933
"2482",-7.25,47.5,1319,830,0.207121057069298,35.6530648214673,14.1268189876462,13.9731923370167
"2485",-7,47.5,1005,831,0.1605033875,35.6184320702383,14.3270699090015,14.0278854054678
"2488",-6.75,47.5,849,832,0.153493216213977,35.544993913845,14.5340801864387,14.1431062318676
"2491",-6.5,47.5,240,833,0.0839779012529795,35.4891076970798,14.6805153386889,14.3424783693461
"2494",-6.25,47.5,183,834,0.0263908701687112,35.4846127330637,14.6612025227236,14.2987111273042
"2497",-6,47.5,128,835,0.141867724443094,35.5399614324242,14.4506138370983,13.7957726975176
"2500",-5.75,47.5,144,836,0.184626313457357,35.5917013534442,14.4457747069116,13.6571188455354
"2503",-5.5,47.5,138,837,0.244058857939317,35.6081865104895,15.0160074262041,14.5000072565628
"2506",-5.25,47.5,123,838,0.41090258666037,35.580412927656,15.7517528084627,15.6051951953017
"2509",-5,47.5,119,839,0.561783697364192,35.5191273051949,16.1677058699448,16.0585333763132
"2512",-4.75,47.5,119,840,0.766394747844857,35.464471430458,16.3217189795632,15.8320089322679
"2515",-4.5,47.5,111,841,0.909520568419736,35.4460022895218,16.3230209966634,15.0714106654171
"2518",-4.25,47.5,106,842,0.965787373299041,35.438399267369,16.2787256281041,14.0033080076426
"2521",-4,47.5,96,843,1.07749026145198,35.4003430399732,16.2274407114376,12.7760585022465
"2524",-3.75,47.5,64,844,1.21311957448013,35.2798275049925,16.1720338381502,11.5773628418426
"2527",-3.5,47.5,52,845,1.31890863650097,35.0260760436071,16.1803663782917,10.7830657332185
"2530",-3.25,47.5,1,846,1.45764247434499,34.7593149329223,16.2456570747246,10.6851083864774
"2533",-3,47.5,11,847,1.61732049179023,34.6179193587626,16.3450463381035,11.4724347370973
"2536",-2.75,47.5,10,848,1.79770118855014,34.5850657495144,16.4542312901897,12.6366957906607
"2539",-2.5,47.5,10,849,1.95531285950719,34.5970215006977,16.5592954202668,13.6578140377499
"2710",-11,47.75,4387,872,1.27406357901639,35.4441819358496,14.132102713307,14.1514849624817
"2713",-10.75,47.75,4047,873,1.16154017897058,35.4094721860555,14.2097655981404,14.1710631222864
"2716",-10.5,47.75,3985,874,1.08159877838131,35.425465287518,14.1913846035694,14.0121444257345
"2719",-10.25,47.75,4176,875,1.02422272671641,35.4402049000634,14.1998193858589,13.977543627063
"2722",-10,47.75,3985,876,0.952760484204747,35.4844254795251,14.3147947037652,14.0993997515217
"2725",-9.75,47.75,3756,877,0.843733439535055,35.5300642239412,14.4734600869257,14.3383570226138
"2728",-9.5,47.75,3984,878,0.710962129923138,35.6055005645603,14.5162367877075,14.465809083343
"2731",-9.25,47.75,3996,879,0.608037335036851,35.6669349039505,14.5738497428508,14.5798290239809
"2734",-9,47.75,3958,880,0.584610165774038,35.6745080625762,14.4860201639198,14.506629821648
"2737",-8.75,47.75,2998,881,0.565564701614395,35.6807743804885,14.4561220863379,14.4443491444089
"2740",-8.5,47.75,2036,882,0.560928244681347,35.6973832499029,14.3522574349661,14.3234852957785
"2743",-8.25,47.75,1909,883,0.507969567725162,35.7021995072673,14.245900256788,14.2074769237902
"2746",-8,47.75,1037,884,0.420803030557076,35.5639342809835,13.9379796525368,13.8719214109824
"2749",-7.75,47.75,1017,885,0.306672634261918,35.4492035257321,13.678132445534,13.6221315756779
"2752",-7.5,47.75,390,886,0.103074413262411,35.5292134270936,13.7165727912633,13.5114230435567
"2755",-7.25,47.75,220,887,0.0177229089799383,35.6205393247461,13.8071046082381,13.4077473794766
"2758",-7,47.75,295,888,0.0884965023405973,35.6276295184098,14.0226476635383,13.4287396626468
"2761",-6.75,47.75,192,889,0.0946135502555588,35.5808188240248,14.2490791015629,13.4448622369506
"2764",-6.5,47.75,176,890,0.134514547721557,35.4639895048984,14.481904275231,13.7240789559748
"2767",-6.25,47.75,159,891,0.258572602547651,35.3905634054675,14.6273625126032,13.8529244607745
"2770",-6,47.75,139,892,0.369622048997205,35.4626522243173,14.6467966968795,13.6901557779022
"2773",-5.75,47.75,140,893,0.434329528709992,35.5303313822653,14.8678645424717,13.9556199800113
"2776",-5.5,47.75,122,894,0.462927693612356,35.5489028496345,15.3767292583858,14.7866397804572
"2779",-5.25,47.75,112,895,0.595700637391503,35.4967456270262,16.0048968339623,15.8986229840781
"2782",-5,47.75,117,896,0.751983279284973,35.3892177064762,16.2543363984,16.1110823366747
"2785",-4.75,47.75,97,897,0.915007562386334,35.2835212178437,16.2707800377097,15.6855255689035
"2788",-4.5,47.75,73,898,1.11085499779412,35.281222314529,16.2550627790538,14.746625077279
"2791",-4.25,47.75,49,899,1.20366321116991,35.2870790868667,16.1905641235204,13.5331626193426
"2794",-4,47.75,23,900,1.29500777566155,35.2501616503416,16.1066961192923,12.240834808169
"2965",-12,48,3992,925,1.50561060294884,35.5397411495825,13.571798294405,13.6876282488318
"2968",-11.75,48,3892,926,1.34761819140733,35.5557991273608,13.737094916162,13.7853249409122
"2971",-11.5,48,4059,927,1.21180104823795,35.5460741796584,13.8259534224613,13.8096022203535
"2974",-11.25,48,4052,928,1.10543729861499,35.5178527520932,13.8977053632289,13.7694340767635
"2977",-11,48,3813,929,1.02851420901107,35.4864669218883,14.0058783422218,13.689700191479
"2980",-10.75,48,3070,930,0.938433952877348,35.4729066061335,14.0825841863306,13.5768215915367
"2983",-10.5,48,3039,931,0.841316994523156,35.4817661964742,14.0606417003164,13.4827230960524
"2986",-10.25,48,3938,932,0.776955961507722,35.4989578478229,14.034520271009,13.4917336429705
"2989",-10,48,2964,933,0.726278616415259,35.5208900084039,14.0805191703074,13.6507132766885
"2992",-9.75,48,2396,934,0.620596592030324,35.5549528491077,14.1013722711002,13.8348318024823
"2995",-9.5,48,2635,935,0.505155945484172,35.6083397374656,13.9808684351864,13.8908500624514
"2998",-9.25,48,2949,936,0.372077238888267,35.6504174140389,13.8315005317078,13.8699174352002
"3001",-9,48,2942,937,0.33471327445823,35.6521749382854,13.7435106718923,13.8194229062566
"3004",-8.75,48,1970,938,0.316702877525351,35.6335907813105,13.7200964897266,13.7593055129336
"3007",-8.5,48,1954,939,0.313469951808641,35.6080594872939,13.7550813963498,13.6830016542531
"3010",-8.25,48,1010,940,0.272942292420934,35.5673789781888,13.7752119430531,13.5572553845844
"3013",-8,48,717,941,0.186856900196818,35.5096320819638,13.7807223817214,13.4000610583093
"3016",-7.75,48,296,942,0.0911894118741832,35.4761865924614,13.773629053077,13.307235056601
"3019",-7.5,48,207,943,0.028828425259945,35.5081495381189,13.7458237595286,13.3130005698581
"3022",-7.25,48,175,944,0.241145387595116,35.5640044138464,13.7580209046844,13.3027206823785
"3025",-7,48,138,945,0.334097132756865,35.5950927050189,13.8455619789986,13.1920927237685
"3028",-6.75,48,153,946,0.342720316725095,35.5733379533598,14.0098514070248,13.0791636223538
"3031",-6.5,48,131,947,0.375699196780604,35.495767743042,14.2406154385099,13.0683403820886
"3034",-6.25,48,131,948,0.470661892924561,35.4549823910301,14.4467445810284,12.9952390955511
"3037",-6,48,138,949,0.583897518487185,35.5118848466027,14.6275885459012,12.8904842814113
"3040",-5.75,48,126,950,0.684032743962626,35.576105808767,14.9252965572724,13.158838440543
"3043",-5.5,48,119,951,0.701608326428112,35.5583021256545,15.39547247323,14.0383319490758
"3046",-5.25,48,97,952,0.799591512031772,35.4662603033906,15.870313531286,15.0064450721466
"3049",-5,48,50,953,0.948764339885644,35.3375348321346,16.1049592960415,15.3334178277122
"3052",-4.75,48,3,954,1.10096174725745,35.2280711080377,16.141712720327,14.9834381778078
"3055",-4.5,48,2,955,1.26841505660575,35.1845339921246,16.1153506420141,14.1458401835979
"3058",-4.25,48,0,956,1.44563653849225,35.1641243609249,16.0559248398413,13.034945312465
"3061",-4,48,0,957,1.52253243463772,35.1168513296463,15.9810885443753,11.8667708234341
"3244",-12,48.25,3302,982,1.31144125083921,35.5318841705057,13.4682943943971,13.491320853685
"3247",-11.75,48.25,3033,983,1.15234227639272,35.5586705030147,13.6366536307676,13.5926650680695
"3250",-11.5,48.25,3578,984,1.00085274786987,35.5557381160376,13.6654993482179,13.5733106708773
"3253",-11.25,48.25,3421,985,0.87387873058028,35.5390125229329,13.6759515309577,13.4502674830942
"3256",-11,48.25,3049,986,0.785748271736985,35.5261540442898,13.7666592802811,13.2510139013551
"3259",-10.75,48.25,3006,987,0.728279885369881,35.5426700595779,13.8433890790565,13.0033660426379
"3262",-10.5,48.25,2980,988,0.603697431593845,35.5559604242902,13.7855125955249,12.9511956581415
"3265",-10.25,48.25,2973,989,0.532248943937316,35.5772819146722,13.694456952168,12.9359202378421
"3268",-10,48.25,2932,990,0.49304678387688,35.5721696643685,13.6575752231981,13.0801202006792
"3271",-9.75,48.25,1035,991,0.398079440219108,35.5778406899154,13.5686056889083,13.1959223159532
"3274",-9.5,48.25,253,992,0.28745032713982,35.5975596508523,13.304297414634,13.154735967213
"3277",-9.25,48.25,483,993,0.154152246447609,35.6090417918033,13.0352698870737,13.0350010631545
"3280",-9,48.25,596,994,0.0848163831424215,35.5857699893389,13.049759617036,13.0419117980324
"3283",-8.75,48.25,261,995,0.0678410534363076,35.5425451376743,13.0518159084463,13.0062659193701
"3286",-8.5,48.25,233,996,0.0654690274870148,35.4900785679955,13.1942514677945,12.9841475160705
"3289",-8.25,48.25,291,997,0.0357602758223198,35.42895922214,13.2618391501285,12.8607325402699
"3292",-8,48.25,206,998,0.0474803107005599,35.4714618192252,13.5389162997268,12.8947281959902
"3295",-7.75,48.25,201,999,0.13663814878729,35.5174442844719,13.8010607669919,12.9807082018431
"3298",-7.5,48.25,178,1000,0.24287444515462,35.5037111482687,13.7452106210982,13.1637184862125
"3301",-7.25,48.25,173,1001,0.382136818543952,35.5071442823983,13.7337345875337,13.3213520587541
"3304",-7,48.25,140,1002,0.575871041904123,35.546173394539,13.7411788222321,13.1403497596027
"3307",-6.75,48.25,140,1003,0.591381167463818,35.5627454847554,13.8381750533237,12.903293627461
"3310",-6.5,48.25,144,1004,0.621625091603927,35.532687449383,14.0473233481781,12.6333201818008
"3313",-6.25,48.25,142,1005,0.689713378195553,35.5278880584867,14.2497371071294,12.2735117812947
"3316",-6,48.25,140,1006,0.815627184191208,35.5868952156643,14.4758781563909,12.0130169966796
"3319",-5.75,48.25,127,1007,0.922733041727396,35.6500183504893,14.7646480909618,12.0377820449385
"3322",-5.5,48.25,117,1008,0.946153495957848,35.5870792438218,15.1919551987537,12.9033789900579
"3325",-5.25,48.25,106,1009,1.02093035037325,35.4669330600833,15.5875399672844,13.783164402158
"3328",-5,48.25,58,1010,1.14533156908323,35.3321665127173,15.8285511799296,14.183271375525
"3331",-4.75,48.25,47,1011,1.30209381224574,35.2171994969131,15.9179726673821,14.0094339673873
"3334",-4.5,48.25,0,1012,1.45215518644674,35.140787847233,15.921812123008,13.3820495336847
"3517",-13,48.5,4019,1035,1.99635459501618,35.3808129857469,13.0539937068297,13.1045010264257
"3520",-12.75,48.5,3471,1036,1.76879678880651,35.3958625972582,13.0884810950674,13.11006347651
"3523",-12.5,48.5,2463,1037,1.54670451006413,35.4427600158006,13.1346754640085,13.1302010902897
"3526",-12.25,48.5,2161,1038,1.33287400443655,35.4896997875888,13.2134447151768,13.1880388989297
"3529",-12,48.5,1998,1039,1.13393623363606,35.5075818373716,13.3453165827885,13.297808925489
"3532",-11.75,48.5,2114,1040,0.959202612695944,35.5278716626186,13.4561297646994,13.3940406802919
"3535",-11.5,48.5,3165,1041,0.799326063763696,35.5408203457185,13.4753348625805,13.3948528365573
"3538",-11.25,48.5,2912,1042,0.655181203186202,35.5204105880197,13.4576784711851,13.2811608699801
"3541",-11,48.5,2481,1043,0.549146084280763,35.5079571148585,13.4818490640504,13.0920824188035
"3544",-10.75,48.5,2955,1044,0.492577297305274,35.5341718968065,13.5054906169439,12.9015217575614
"3547",-10.5,48.5,1991,1045,0.381689029841622,35.5603580945784,13.4488694122139,12.7895826495767
"3550",-10.25,48.5,1035,1046,0.291726878682637,35.5719281586309,13.3343534623217,12.7099116147853
"3553",-10,48.5,1318,1047,0.249461663417588,35.5706899008529,13.2033516006434,12.6887280603591
"3556",-9.75,48.5,546,1048,0.16934570207732,35.5668561754643,13.0284011164144,12.6800858908369
"3559",-9.5,48.5,206,1049,0.0705065276353787,35.5595628447739,12.8367040146462,12.6335884189607
"3562",-9.25,48.5,201,1050,0.0525583102683558,35.5401673115802,12.7973385154987,12.60221562989
"3565",-9,48.5,188,1051,0.165080508173387,35.5095854619423,12.9708368862875,12.6492337770252
"3568",-8.75,48.5,199,1052,0.181020770652736,35.4806121127848,13.1122171208254,12.6944240975542
"3571",-8.5,48.5,162,1053,0.18371882354326,35.448226633238,13.1102305702721,12.6884489765636
"3574",-8.25,48.5,159,1054,0.201341873829501,35.4289104770352,13.065755117744,12.6421257274272
"3577",-8,48.5,143,1055,0.282330682621858,35.4611385501897,13.1911954960064,12.6545537584186
"3580",-7.75,48.5,171,1056,0.368915578917478,35.4925135608927,13.3586559630385,12.7333580250331
"3583",-7.5,48.5,166,1057,0.465665234560357,35.4711505710683,13.4407645517916,12.8743851297749
"3586",-7.25,48.5,155,1058,0.579252668648485,35.4561573087428,13.5132065309206,12.9949743660161
"3589",-7,48.5,159,1059,0.735461165960781,35.4955804086903,13.6301902414278,13.0067253483609
"3592",-6.75,48.5,152,1060,0.840821022263875,35.5353932001589,13.7935230883016,12.8799894209502
"3595",-6.5,48.5,139,1061,0.869642682791316,35.5357408319398,13.9661575910361,12.5562364190214
"3598",-6.25,48.5,137,1062,0.92447431317042,35.5429046873369,14.1446707006682,12.1128231394954
"3601",-6,48.5,132,1063,1.02675080358475,35.5882712529418,14.3531362796548,11.7401129315753
"3604",-5.75,48.5,127,1064,1.1426322246005,35.6177870522873,14.6231405610907,11.703439505309
"3607",-5.5,48.5,118,1065,1.1929621251797,35.5649994139154,14.9646903615886,12.1902699163604
"3610",-5.25,48.5,107,1066,1.25309655434578,35.4541285066658,15.2908155454719,12.8005622283191
"3613",-5,48.5,79,1067,1.35732947986598,35.3269614897169,15.5213405845132,13.13280340896
"3616",-4.75,48.5,0,1068,1.49401436619219,35.2103211616036,15.6427886119113,13.0541813940423
"3619",-4.5,48.5,0,1069,1.6533700781205,35.1157792476409,15.6838745310523,12.6103409589642
"3814",-13,48.75,3045,1092,1.91285237520887,35.383220948633,13.1317212284466,13.016198542184
"3817",-12.75,48.75,2468,1093,1.67398166668343,35.3892275300766,13.174590334808,13.0161799946122
"3820",-12.5,48.75,1966,1094,1.43889715804925,35.4402760750104,13.2204874670503,13.0303902456901
"3823",-12.25,48.75,1737,1095,1.20980801885763,35.4912344785136,13.2663433628121,13.0801070584827
"3826",-12,48.75,1680,1096,0.988303905437353,35.4920414853942,13.3791462276636,13.2099470287301
"3829",-11.75,48.75,2091,1097,0.781666731895842,35.5140823883565,13.4451790364189,13.313137973953
"3832",-11.5,48.75,2938,1098,0.608299440872507,35.5376111899369,13.4257884197659,13.3154202537694
"3835",-11.25,48.75,1887,1099,0.447159468715539,35.4972089983177,13.3419502118251,13.1934108810793
"3838",-11,48.75,1023,1100,0.315624305006134,35.4655891462955,13.2689597125457,13.0287612823346
"3841",-10.75,48.75,1340,1101,0.245848791176817,35.4959976790265,13.2186762475364,12.9010451358414
"3844",-10.5,48.75,992,1102,0.197205821794873,35.5203916007565,13.1433496499084,12.797210548538
"3847",-10.25,48.75,212,1103,0.0514450948244858,35.5182150480617,13.0195256490128,12.6640339889143
"3850",-10,48.75,233,1104,0.0120823825786097,35.5191795238972,12.8561504755425,12.5245927323293
"3853",-9.75,48.75,179,1105,0.0425142945184977,35.5175786692582,12.6675299890234,12.4310357720967
"3856",-9.5,48.75,175,1106,0.154572398623001,35.4978519739685,12.5731317630191,12.3986984516241
"3859",-9.25,48.75,141,1107,0.271147477519791,35.4606471791446,12.725671428984,12.4328343620541
"3862",-9,48.75,135,1108,0.394731239089898,35.4291912468878,13.0520391670582,12.5097180476735
"3865",-8.75,48.75,154,1109,0.42988259474178,35.4218769561545,13.2599145969716,12.5800499729819
"3868",-8.5,48.75,158,1110,0.432906674573535,35.4143623836757,13.1491514656566,12.5987582203955
"3871",-8.25,48.75,158,1111,0.44127231481306,35.4199476444007,12.9616323288877,12.6105476582257
"3874",-8,48.75,156,1112,0.517357957926086,35.4291788215066,12.9304400630647,12.5781708778247
"3877",-7.75,48.75,154,1113,0.603252789814856,35.4483349661772,12.9600997181588,12.5687891422491
"3880",-7.5,48.75,149,1114,0.694079328131657,35.4216790272543,13.1227172422239,12.5994074951423
"3883",-7.25,48.75,145,1115,0.801708535010799,35.3993655993631,13.2715772984658,12.6557088397347
"3886",-7,48.75,141,1116,0.924845438701189,35.4541428779884,13.5041695713832,12.8730459525082
"3889",-6.75,48.75,142,1117,1.08890245568021,35.5111444879921,13.7567132854291,12.967203358826
"3892",-6.5,48.75,138,1118,1.11774944926085,35.5136782412064,13.9072532867589,12.7026889077305
"3895",-6.25,48.75,132,1119,1.16496172859568,35.5111922865261,14.0641334768958,12.2765461669624
"3898",-6,48.75,127,1120,1.248264965587,35.5412479790965,14.2468862189549,11.8643311281254
"3901",-5.75,48.75,123,1121,1.37204937213595,35.5510118342579,14.4788291797327,11.7081303771119
"3904",-5.5,48.75,120,1122,1.44087155094174,35.5076001113948,14.7501876410575,11.8711093850831
"3907",-5.25,48.75,115,1123,1.49104096815388,35.4175774198028,15.01370770949,12.1641854655228
"3910",-5,48.75,101,1124,1.57965043953188,35.3062416866719,15.2209808405662,12.3386490423238
"4105",-13,49,2495,1149,1.85945603595305,35.4117866053518,13.2530359622417,12.9555101941027
"4108",-12.75,49,1808,1150,1.61269561935668,35.4291259313012,13.3557400198102,12.9606503751452
"4111",-12.5,49,1545,1151,1.36711285991399,35.4453106642566,13.4546903075477,13.0072818360439
"4114",-12.25,49,1240,1152,1.12348029924526,35.4707980161544,13.5610110841832,13.1153269314034
"4117",-12,49,1018,1153,0.883412923746432,35.5102015297129,13.6698115308343,13.2763592670784
"4120",-11.75,49,1148,1154,0.650867732256116,35.5579676979698,13.7164285950501,13.3897501206964
"4123",-11.5,49,1325,1155,0.431502465291598,35.5587357153203,13.6234095366271,13.3049198275126
"4126",-11.25,49,695,1156,0.257933790688522,35.5001497218527,13.4257521618373,13.0540259178839
"4129",-11,49,209,1157,0.0995552143229058,35.4590064919656,13.2162310022589,12.8049925294172
"4132",-10.75,49,137,1158,0.000356142478231686,35.4779847371415,13.0616829433789,12.7083904990983
"4135",-10.5,49,144,1159,0.000373935348220614,35.4815081032158,12.949280368945,12.7039707315672
"4138",-10.25,49,184,1160,0.0875590282880626,35.4529381797427,12.8426415977773,12.6572634699768
"4141",-10,49,167,1161,0.23426613978819,35.4415670536924,12.7232894882848,12.5459665740117
"4144",-9.75,49,147,1162,0.288785149270207,35.4421012647182,12.5937903250827,12.451593069157
"4147",-9.5,49,159,1163,0.377045832107024,35.4242849089952,12.5383491183339,12.4195644277466
"4150",-9.25,49,159,1164,0.481415319864596,35.3868987953062,12.6271661350367,12.4129471122331
"4153",-9,49,156,1165,0.610665225753663,35.3565299789045,12.8049735361049,12.3865325618523
"4156",-8.75,49,148,1166,0.678744418830824,35.342599626036,12.9357941346397,12.3658019020497
"4159",-8.5,49,143,1167,0.682094525603809,35.319496723467,12.9448412393359,12.4020578124941
"4162",-8.25,49,140,1168,0.685129203990189,35.3029702044759,12.9182995552449,12.4776457713848
"4165",-8,49,141,1169,0.753352495917691,35.330684418719,12.9636642083034,12.5168602779776
"4168",-7.75,49,141,1170,0.837605281111543,35.3658492821778,13.0345948562666,12.5188622338256
"4171",-7.5,49,141,1171,0.925444677198729,35.3768979696463,13.1218321794908,12.4973483032521
"4174",-7.25,49,139,1172,1.02450321079446,35.3909702400559,13.2184290825526,12.5607897380526
"4177",-7,49,136,1173,1.13788182353722,35.4347304950632,13.3974833119605,12.8302035446472
"4180",-6.75,49,133,1174,1.2748115613048,35.4768280327187,13.6094236146276,13.0282633144072
"4183",-6.5,49,132,1175,1.36585621573039,35.4864258684237,13.7808262855075,12.859419239884
"4186",-6.25,49,127,1176,1.40645627806612,35.4852488478041,13.939909462253,12.457943064202
"4189",-6,49,121,1177,1.47888932512271,35.4920730959825,14.1131056381934,12.0442136812308
"4192",-5.75,49,121,1178,1.58482746471404,35.4850075563787,14.3141676870694,11.7848999592888
"4195",-5.5,49,122,1179,1.68939723585463,35.4436743929706,14.5363101840364,11.7244078587452
"4198",-5.25,49,118,1180,1.73238430000773,35.3682546301772,14.7530341306201,11.7709166884018
"4201",-5,49,109,1181,1.80921190171667,35.2719205949674,14.9355706378484,11.7823345340865
"4372",-13,49.25,1971,1206,1.83879017017772,35.424682147627,13.3448689834819,12.9179829292669
"4375",-12.75,49.25,1418,1207,1.58882336997925,35.4499248517598,13.5106504728223,12.9205005587624
"4378",-12.5,49.25,1253,1208,1.33886896746553,35.4277499650519,13.6679309214454,12.9795571230152
"4381",-12.25,49.25,1119,1209,1.08893549996876,35.4300336632658,13.837066181865,13.1088039017738
"4384",-12,49.25,995,1210,0.839041676046083,35.5013671226365,13.9518485413054,13.2704651881464
"4387",-11.75,49.25,741,1211,0.58923793597512,35.5870139874065,13.9893989139672,13.390947784892
"4390",-11.5,49.25,583,1212,0.339723058155051,35.5731928305297,13.7955819591696,13.1750291222796
"4393",-11.25,49.25,291,1213,0.0928556260666001,35.5086695486241,13.497430169125,12.7996280382082
"4396",-11,49.25,193,1214,0.0707367378298428,35.4666942295271,13.2261496185823,12.4998448802579
"4399",-10.75,49.25,131,1215,0.240689008687659,35.4905962481057,13.0824628043306,12.5034392383531
"4402",-10.5,49.25,152,1216,0.249125408863499,35.4694649778762,13.0373425987325,12.6607639460003
"4405",-10.25,49.25,184,1217,0.28733976685644,35.4063426537575,13.0121133126449,12.7303712409708
"4408",-10,49.25,168,1218,0.43926644839408,35.3823274487112,12.9784087346391,12.6507947041905
"4411",-9.75,49.25,150,1219,0.535056004021917,35.3811969109032,12.9076070812765,12.5524205652763
"4414",-9.5,49.25,159,1220,0.599413391405942,35.3688576134853,12.8546278912499,12.5149527601304
"4417",-9.25,49.25,150,1221,0.707871564516001,35.3408675195698,12.8291610334943,12.461192957253
"4420",-9,49.25,146,1222,0.828690947096884,35.3149819412272,12.8167537375287,12.3171821565597
"4423",-8.75,49.25,142,1223,0.927606242919868,35.2984640822289,12.8472243304113,12.1811520181461
"4426",-8.5,49.25,140,1224,0.931282376634084,35.2593551626397,12.9580398073403,12.206248253522
"4429",-8.25,49.25,140,1225,0.932159317289823,35.2088249421661,13.0956870940424,12.349038359498
"4432",-8,49.25,140,1226,0.991446030683049,35.2589340902836,13.3037688111572,12.4720430951405
"4435",-7.75,49.25,137,1227,1.07263093296888,35.3058390987904,13.4222983195154,12.547671370817
"4438",-7.5,49.25,135,1228,1.15902526892915,35.342669349364,13.405060115521,12.5185393174193
"4441",-7.25,49.25,129,1229,1.25152050747602,35.3850892441841,13.3273759702644,12.5390996284453
"4444",-7,49.25,126,1230,1.3606928948551,35.4209614571832,13.3739137111988,12.8296020435544
"4447",-6.75,49.25,121,1231,1.47972310777605,35.4488116563375,13.4887276345242,13.0902111554355
"4450",-6.5,49.25,118,1232,1.61396298219992,35.4572486816369,13.6368831029292,12.9308670268174
"4453",-6.25,49.25,118,1233,1.65026880542583,35.4542564778423,13.7907997253783,12.5535723517742
"4456",-6,49.25,115,1234,1.71495243304644,35.4464544342316,13.9532813019116,12.1491112996218
"4627",-13,49.5,1781,1263,1.85195081744689,35.389038188858,13.3350545918438,12.9020439576636
"4630",-12.75,49.5,1516,1264,1.60403623440751,35.3886951561456,13.504816572119,12.8904428035742
"4633",-12.5,49.5,1432,1265,1.35688711849668,35.370910747559,13.6943655973697,12.8990241769566
"4636",-12.25,49.5,1301,1266,1.11101442987579,35.3762923062527,13.876353067782,12.9524428635731
"4639",-12,49.5,1100,1267,0.86750416393365,35.4390979377723,13.9793527943399,13.0450573074163
"4642",-11.75,49.5,825,1268,0.629105623478459,35.5075421723731,13.9306841792314,13.0362161807508
"4645",-11.5,49.5,645,1269,0.404949745699662,35.5245629511484,13.6570636142328,12.782550058565
"4648",-11.25,49.5,441,1270,0.230055171356095,35.5122302126883,13.3195917654374,12.4323169730947
"4651",-11,49.5,200,1271,0.0191491768517097,35.5118495653925,13.1613458943576,12.3041455876584
"4654",-10.75,49.5,136,1272,0.230310859489305,35.5100783933126,13.259423874366,12.5061374377311
"4657",-10.5,49.5,163,1273,0.450377689758152,35.468207329552,13.4685963377148,12.8016576268179
"4660",-10.25,49.5,170,1274,0.525168017226022,35.4204330989215,13.6036375537137,12.9007372515142
"4663",-10,49.5,162,1275,0.630771899593753,35.3892799119547,13.6170549195768,12.7644300865577
"4666",-9.75,49.5,150,1276,0.776328803021799,35.35438911991,13.5673947636598,12.5936246520884
"4669",-9.5,49.5,153,1277,0.832437994454497,35.3441603001846,13.5451232495823,12.5367440932964
"4672",-9.25,49.5,140,1278,0.934138972642335,35.3518262965671,13.5534004546407,12.5057470013852
"4675",-9,49.5,142,1279,1.03973560458913,35.338032360496,13.5144160037638,12.373053807228
"4678",-8.75,49.5,140,1280,1.16923290308728,35.319272640679,13.4644886811123,12.2094961826569
"4681",-8.5,49.5,140,1281,1.18047022766436,35.3097214344363,13.4813790193631,12.1800306021792
"4684",-8.25,49.5,139,1282,1.18044057853847,35.3061699072073,13.6105795917488,12.2956173307966
"4687",-8,49.5,137,1283,1.23015084205441,35.3023124977968,13.8099278254323,12.4591712239206
"4690",-7.75,49.5,132,1284,1.3076582082731,35.2952052133815,13.9331347521034,12.5797277600008
"4693",-7.5,49.5,129,1285,1.39336247982653,35.3191353105219,13.7897652143763,12.5986717514239
"4696",-7.25,49.5,120,1286,1.48288585654309,35.3616234901157,13.5529828302998,12.6390455351842
"4699",-7,49.5,118,1287,1.58346757061146,35.3964810009557,13.4350712120929,12.8137805700988
"4702",-6.75,49.5,110,1288,1.69676646434811,35.4174548017709,13.4400684014768,12.9512867369534
"4705",-6.5,49.5,106,1289,1.8260300947784,35.4231751972808,13.5214095277989,12.8328849108007
"4708",-6.25,49.5,99,1290,1.8956938039176,35.4166145320162,13.6415737186403,12.5176943311486
"4711",-6,49.5,103,1291,1.95448460195058,35.4003423350522,13.7818558832816,12.1451593227585
"4870",-13,49.75,2192,1320,1.898234540446,35.3420275715058,13.2286181807534,12.9038011064956
"4873",-12.75,49.75,2192,1321,1.65725821210583,35.327949655241,13.3601474100799,12.8802343566211
"4876",-12.5,49.75,1763,1322,1.41940663399965,35.322289083392,13.5279089276585,12.8310479978776
"4879",-12.25,49.75,1616,1323,1.1865604087834,35.3296195176451,13.6951457252503,12.7886597468782
"4882",-12,49.75,1217,1324,0.962359607808963,35.3823785396146,13.7707120345387,12.8200918447515
"4885",-11.75,49.75,969,1325,0.754550479286986,35.4274502047726,13.691509619247,12.7470453727786
"4888",-11.5,49.75,604,1326,0.54680840322212,35.4606747741926,13.3577141651013,12.516854726614
"4891",-11.25,49.75,438,1327,0.306054863914817,35.4911215742478,13.0027064537149,12.2404034934787
"4894",-11,49.75,259,1328,0.0716609479720164,35.5311217160669,12.9499971553814,12.26285488798
